,link,title,reviews,source,i
511,https://www.amazon.de/HTC-Smartphone-Fingerabdruck-Sensor-Hauptkamera-Frontkamera-Cast-Iron/dp/B01LRWRRCS/ref=sr_1_12?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-12,"
HTC ONE A9S Smartphone 12,7 cm (5 Zoll) Display (32GB, Nano SIM, Fingerabdruck-Sensor, 4G LTE, 13MP Hauptkamera, 5MP Frontkamera, Android) cast iron
",40,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
512,https://www.amazon.de/HTC-One-M9-Touch-Display-Speicher-silber/dp/B00TX5QNTK/ref=sr_1_13?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-13,"
HTC One (M9) - Gold On Silver (5 Zoll (12,7 cm) Touch-Display, 32 GB Speicher, Android 5.0.2)
",247,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
513,https://www.amazon.de/HTC-Smartphone-Touch-Display-Speicher-metallgrau-Grau/dp/B00IKIZI10/ref=sr_1_14?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-14,"
HTC One M8 Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 4.4.2) metallgrau
",425,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
515,https://www.amazon.de/HTC-Smartphone-Frontkamera-Speicher-Sapphire-blau/dp/B01MR9KBAZ/ref=sr_1_16?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-16,"
HTC U Ultra Smartphone (14,48 cm (5,7 Zoll), 16 MP Frontkamera, 64GB Speicher, Android) Sapphire Blue
",153,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
517,https://www.amazon.de/HTC-Smartphone-Touch-Display-Speicher-Android-Silber/dp/B00J2SQRI0/ref=sr_1_18?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-18,"
HTC One M8 Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 4.4.2) silber
",425,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
519,https://www.amazon.de/HTC-Smartphone-interner-Speicher-Android-silber/dp/B016ZRD0XA/ref=sr_1_20?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-20,"
HTC ONE A9 Smartphone (12,7 cm (5 Zoll), 16GB interner Speicher, Android) silber
",113,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
520,https://www.amazon.de/HTC-Smartphone-Display-Speicher-Brilliant-Schwarz/dp/B076HWW5HN/ref=sr_1_21?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-21,"
HTC U11 life Smartphone (13,21 cm (5,2 Zoll) Display, 32 GB Speicher, Android 8.0) Brilliant Black
",60,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
521,https://www.amazon.de/HTC-Smartphone-Frontkamera-Speicher-Android-silber/dp/B0719BNT5S/ref=sr_1_22?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-22,"
HTC U11 Smartphone (13,97cm (5,5 Zoll), 16 MP Frontkamera, 64GB Speicher, Android) Amazing Silver, mit Amazon Alexa
",264,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
523,https://www.amazon.de/HTC-Smartphone-Display-Ultrapixel-Android-carbon-grau/dp/B01E610DEQ/ref=sr_1_24?fst=as%3Aoff&qid=1576866784&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-24,"
HTC 10 Smartphone (13,2 cm (5,2 Zoll) Super LCD 5 Display, 1440 x 2560 Pixel, 12 Ultrapixel, 32 GB, Android) carbon grau
",208,https://www.amazon.de/s?bbn=3468301&rh=n%3A562066%2Cn%3A%21569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&fst=as%3Aoff&qid=1576771433&rnid=669059031&ref=sr_in_-2_p_89_19,68
524,https://www.amazon.de/HTC-Smartphone-Frontkamera-Speicher-Android-blau/dp/B01N6SO38B/ref=sr_1_25?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-25,"
HTC U Play Smartphone (13,2 cm (5,2 Zoll), 16 MP Frontkamera, 32GB Speicher, Android) Blau
",153,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
525,https://www.amazon.de/HTC-Smartphone-LCD-Display-interner-Wasserdicht-Flame-Red/dp/B07D4RG7QQ/ref=sr_1_26?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-26,"
HTC U12+ Smartphone (15,24 cm (6 Zoll) Super LCD-Display, 64 GB interner Speicher und 6 GB RAM, Wasserdicht nach IP68, Dual-SIM, Android 8.0), Flame Red
",95,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
526,https://www.amazon.de/HTC-Smartphone-Touchscreen-Megapixel-Android-grau/dp/B007CZCB1M/ref=sr_1_27?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-27,"
HTC ONE V Smartphone (9,4 cm (3,7 Zoll) Touchscreen, 5 Megapixel Kamera, Android OS) grau
",178,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
528,https://www.amazon.de/HTC-Explorer-Smartphone-Touchscreen-Megapixel-schwarz/dp/B005R35I52/ref=sr_1_29?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-29,"
HTC Explorer Smartphone (8,1 cm (3,2 Zoll) Display, Touchscreen, 3,15 Megapixel Kamera, Android 2.3 OS) smart schwarz
",70,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
529,https://www.amazon.de/HTC-Smartphone-Display-Ultrapixel-Android-topaz-gold/dp/B01E610EB8/ref=sr_1_30?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-30,"
HTC 10 Smartphone (13,2 cm (5,2 Zoll) Super LCD 5 Display, 1440 x 2560 Pixel, 12 Ultrapixel, 32 GB, Android) topaz gold
",208,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
531,https://www.amazon.de/HTC-99HALT015-00-Smartphone-Frontkamera-brilliant-schwarz-Schwarz/dp/B01MTAVDC7/ref=sr_1_32?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-32,"
HTC 99HALT015-00 U Ultra Full HD Smartphone (13,2 cm (5,7 Zoll), 16 MP Frontkamera, 64GB Speicher, Android) brilliant-schwarz
",153,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
532,https://www.amazon.de/HTC-Smartphone-IPS-Display-interner-Speicher-Schwarz/dp/B07C8F25ZH/ref=sr_1_33?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-33,"
HTC Desire 12 Smartphone (14 cm (5,5 Zoll) HD+ IPS-Display, 32GB interner Speicher und 3GB RAM, Dual-SIM, Android 7) Cool Black
",41,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
533,https://www.amazon.de/HTC-Smartphone-Display-interner-Speicher-Lagoon-Blau/dp/B00VS55E5W/ref=sr_1_34?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-34,"
HTC Desire 626G Smartphone (12,7 cm (5 Zoll) Display, 8GB interner Speicher, Android 4.4 OS) Lagoon Blau
",76,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
534,https://www.amazon.de/HTC-10-Smartphone-Videoaufnahme-gusseisern-Cast-Iron/dp/B01N44NLP3/ref=sr_1_35?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-35,"
HTC EVO 10 Smartphone (14 cm (5,5 Zoll) Quad HD, 2560 x 1440 Pixel, 16 MP Kamera, 4K Videoaufnahme, 32 GB, Android) gusseisern
",25,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
535,https://www.amazon.de/HTC-Smartphone-Megapixelkamera-Quad-Core-Prozessor-Blau/dp/B00EE6P48E/ref=sr_1_36?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-36,"
HTC Desire 500 Smartphone (8 Megapixelkamera, 10,9 cm (4,3 Zoll) Display, 1,2GHz, Quad-Core Prozessor, Android) glacier blue
",232,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
536,https://www.amazon.de/HTC-Sensation-Smartphone-Touchscreen-Prozessor-Schwarz/dp/B005N8ZRTS/ref=sr_1_37?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-37,"
HTC Sensation XE Smartphone mit Beats Audio (10.9 cm (4.3 Zoll) Touchscreen, Android 2.3 OS, 1.5 GHz Dual Core Prozessor, 8 MP Kamera) schwarz
",147,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
537,https://www.amazon.de/HTC-Smartphone-Touchscreen-Quad-Core-Prozessor-Megapixel-grau/dp/B00KBV1JQW/ref=sr_1_38?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-38,"
HTC One mini 2 Smartphone (11,4 cm (4,5 Zoll) Touchscreen, 1,2GHz, Quad-Core-Prozessor, 1GB RAM, 13 Megapixel Kamera, 16GB interner Speicher, Nano-SIM, Android 4.4.2 KitKat) grau
",194,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
538,https://www.amazon.de/HTC-Smartphone-Frontkamera-Speicher-Android-Schwarz/dp/B01N12QH9E/ref=sr_1_39?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-39,"
HTC U Play Smartphone (13,2 cm (5,2 Zoll), 16 MP Frontkamera, 32GB Speicher, Android) Schwarz
",153,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
539,https://www.amazon.de/HTC-Smartphone-Frontkamera-Speicher-Android-Solar-Red/dp/B071F1PQ8R/ref=sr_1_40?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-40,"
HTC U11 Smartphone (13,97cm (5,5 Zoll), 16 MP Frontkamera, 64GB Speicher, Android) solar rot, mit Amazon Alexa
",264,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
541,https://www.amazon.de/HTC-Wildfire-Smartphone-Netzwerke-Branding-metal-moccha/dp/B003N17IJ4/ref=sr_1_42?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-42,"
HTC Wildfire Smartphone (5MP, soziale Netzwerke, Android 2.1, ohne Branding) metal moccha
",201,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
542,https://www.amazon.de/HTC-Smartphone-Dual-Core-Touchscreen-microSD-Kartenslot-stealth-schwarz/dp/B0093UVPI4/ref=sr_1_43?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-43,"
HTC Desire X Smartphone (1 GHz Dual-Core Prozessor, 10,2 cm (4 Zoll) Touchscreen, 5 Megapixel Kamera, 4 GB interner Speicher, microSD-Kartenslot, Android 4.0.4) stealth schwarz
",321,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
544,https://www.amazon.de/HTC-Smartphone-interner-Speicher-Android-grau/dp/B016ZRD1QG/ref=sr_1_45?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-45,"
HTC ONE A9 Smartphone (12,7 cm (5 Zoll), 16GB interner Speicher, Android) grau
",113,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
547,https://www.amazon.de/HTC-Smartphone-Touchscreen-Dual-core-Megapixel-blau/dp/B00ANBTBXI/ref=sr_1_48?fst=as%3Aoff&qid=1576866796&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-48,"
HTC One SV Smartphone (10,9 cm (4,3 Zoll) Touchscreen, Dual-core, 1,2GHz, 1GB RAM, 8GB interner Speicher, 5 Megapixel Kamera, Android 4.0) blau
",69,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=2&fst=as%3Aoff&qid=1576866784&rnid=669059031&ref=sr_pg_1,68
549,https://www.amazon.de/HTC-Smartphone-Display-Speicher-Translucent-Oil/dp/B077PG7JD3/ref=sr_1_50?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-50,"
HTC U11 + Smartphone (15,24 cm (6 Zoll) Super LCD Display, 12,2 MP Kamera, 128 GB Speicher und 6 GB RAM, Android 8.0) Translucent Schwarz
",37,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
551,https://www.amazon.de/HTC-Smartphone-Android-Kamera-schwarz-braun-schwarz/dp/B002LKCPMI/ref=sr_1_52?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-52,"
HTC Hero Smartphone (Android, 5MP Kamera, GPS, WLAN) braun schwarz
",89,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
552,https://www.amazon.de/HTC-Smartphone-Touchscreen-Dual-core-Megapixel-wei%C3%9F/dp/B00ANDTGPO/ref=sr_1_53?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-53,"
HTC One SV Smartphone (10,9 cm (4,3 Zoll) Touchscreen, Dual-core, 1,2GHz, 1GB RAM, 8GB interner Speicher, 5 Megapixel Kamera, Android 4.0) weiß
",69,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
554,https://www.amazon.de/HTC-Smartphone-Touch-Display-Speicher-Android-Silber/dp/B00BFUS8C6/ref=sr_1_55?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-55,"
HTC One Smartphone (4,7 Zoll (11,9 cm) Touch-Display, 32 GB Speicher, Android OS) silber
",506,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
555,https://www.amazon.de/HTC-Smartphone-Sense-Windows-Mobile-Schwarz/dp/B002RXKH1A/ref=sr_1_56?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-56,"
HTC HD2  Smartphone (HTC Sense, 5MP, LED Flash, Windows Mobile 6.5)
",250,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
556,https://www.amazon.de/HTC-Wildfire-Smartphone-Touchscreen-Android-schwarz/dp/B004PIBVO2/ref=sr_1_57?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-57,"
HTC Wildfire S Smartphone (8.1 cm (3.2 Zoll) Touchscreen, WiFi (b/g/n), Android OS 2.3.3) schwarz
",350,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
557,https://www.amazon.de/HTC-Smartphone-Touchscreen-QWERTZ-Tastatur-Branding-Tungsten-Grey/dp/B0043232Q0/ref=sr_1_58?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-58,"
HTC Desire Z Smartphone (9.4 cm (3.7 Zoll) Touchscreen, 5MP Kamera, Android 2.2 OS, QWERTZ-Tastatur, HSPA, ohne Branding ) Tungsten Grey
",168,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
559,https://www.amazon.de/HTC-Smartphone-Kamera-Windows-schwarz/dp/B0038JDF34/ref=sr_1_60?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-60,"
HTC HD Mini Smartphone (5MP Kamera, HSPA, Windows Mobile 6.5 OS) schwarz
",41,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
560,https://www.amazon.de/HTC-Smartphone-Touchscreen-Ultrapixel-NFC-f%C3%A4hig-Schwarz/dp/B00BFUSB28/ref=sr_1_61?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-61,"
HTC One Smartphone (11,9 cm (4,7 Zoll) Touchscreen, Ultrapixel Kamera, 1,7 GHz, 2 GB RAM, LTE, NFC-fähig, BlinkFeed, BoomSound, MicroSIM, Android OS) schwarz
",328,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
562,https://www.amazon.de/HTC-10-Smartphone-Display-Ultrapixel-glacier-silber/dp/B01E6U1TCW/ref=sr_1_63?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-63,"
HTC 10 Smartphone (13,2 cm (5,2 Zoll) Super LCD 5 Display, 1440 x 2560 Pixel, 12 Ultrapixel, 32 GB, Android) glacier silber
",208,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
563,https://www.amazon.de/HTC-Smartphone-Frontkamera-Speicher-Android-wei%C3%9F/dp/B01N4PUNS7/ref=sr_1_64?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-64,"
HTC U Ultra Smartphone (14,48 cm (5,7 Zoll), 16 MP Frontkamera, 64GB Speicher, Android) Ice White
",153,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
564,https://www.amazon.de/HTC-Smartphone-Display-Speicher-Sapphire-Blue/dp/B076HSNZ8H/ref=sr_1_65?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-65,"
HTC U11 life Smartphone (13,21 cm (5,2 Zoll) Display, 32 GB Speicher, Android 8.0) Sapphire Blue
",20,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
565,https://www.amazon.de/HTC-One-M7-Smartphone-Touchscreen/dp/B00H6YEQQC/ref=sr_1_66?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-66,"
HTC One M7 32GB Smartphone vivid blue (blau) wie NEU OVP (11,93 cm (4.7 Zoll), Super LCD3 Touchscreen, 2GB RAM, Beats Audio) Handy
",24,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
566,https://www.amazon.de/HTC-Smartphone-Frontkamera-Speicher-Android-wei%C3%9F/dp/B01N24664Y/ref=sr_1_67?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-67,"
HTC U Play Smartphone (13,2 cm (5,2 Zoll), 16 MP Frontkamera, 32GB Speicher, Android) Ice White
",153,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
567,https://www.amazon.de/HTC-Smartphone-Megapixelkamera-Quad-Core-Prozessor-Schwarz/dp/B00EE6P6CI/ref=sr_1_68?fst=as%3Aoff&qid=1576866809&refinements=p_89%3AHTC&rnid=669059031&s=ce-de&sr=1-68,"
HTC Desire 500 Smartphone (8 Megapixelkamera, 10,9 cm (4,3 Zoll) Display, 1,2GHz, Quad-Core Prozessor, Android) glossy black
",232,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3AHTC&dc&page=3&fst=as%3Aoff&qid=1576866796&rnid=669059031&ref=sr_pg_2,68
